id,count
0,86.67220605223687
1,239.59741874104913
2,75.4553161267636
4,31.935581991829686
5,40.76673168302072
10,123.85371666701108
11,184.47368676808452
12,301.57755452755515
15,30.384325563354768
17,93.26862175389337
18,293.52070780623245
23,247.12684768457913
25,112.08629441046756
26,39.55951880414883
31,235.76650782869498
39,162.65247665539977
40,27.568468719616643
41,205.27678457659138
42,311.5551469116563
43,163.16740058598725
51,213.41031514857283
52,71.53887707673223
54,17.70110877507143
60,136.13788403179115
61,141.05672920517588
62,110.24370357096312
63,26.87640105919125
65,118.72672066273975
66,108.8506378247466
68,151.78086549081598
71,82.43097127248916
80,27.730235480765053
82,63.498103816188014
94,128.97899697871068
98,266.48756436720345
101,28.870070362183903
102,133.5267480962552
107,84.99768062558896
112,218.44832275958558
113,68.50176771121055
115,60.502650690480564
116,120.73332323837393
120,162.3387125748729
121,79.71167093396632
122,302.05277981910865
132,193.18547580123922
143,71.23869158500649
147,63.03083114393469
150,18.819980990342422
151,86.02805889840562
152,245.5812241118245
153,85.12127046112091
155,163.05117560735522
156,46.52165951454949
159,193.77320533538887
161,157.8541797907096
163,40.1956490153596
177,174.58075143244213
186,17.45001536546417
188,18.395556735444316
190,89.6233563944234
191,84.15315848432924
192,269.06174855536085
195,289.4241135086793
200,154.22480762895933
209,296.1719746681197
210,16.61697693293364
211,217.70583361321331
214,139.51696663910218
215,27.591984611074118
218,102.57567678030556
219,38.43662011707033
222,157.68623879900582
225,17.19339570701806
228,303.25549780152915
236,214.1294396688882
241,32.068441081245
242,176.25613487872576
243,225.35841734111906
245,18.670571333523483
247,270.3154512246452
251,134.00087380140906
252,86.03546113117626
253,84.74398928946906
254,86.52016017659686
258,292.61186793514474
260,62.492437922724626
261,176.94940987649088
265,87.14101934490867
266,280.4369588288244
267,283.3136555683685
269,169.17071734250612
270,63.58347963416848
275,102.02129042646736
278,40.369001470926285
279,83.33630057744094
286,90.50041962312888
287,27.750188510443664
288,202.2045458879296
289,153.54742690530776
293,18.67660925763393
294,170.25456407830094
297,47.3513937294343
302,109.41021090426062
303,60.430805562691624
304,40.76599403066248
307,100.35988235787111
309,17.742839972550133
311,175.97669971056152
312,137.57688154453766
314,194.67281325303588
315,226.6798753426818
319,169.3070885784044
322,113.4578563208425
323,63.44842063532581
325,131.16272406001943
327,264.8487538149064
330,39.319850006223206
332,206.53198405498514
333,18.615987063417236
338,102.02578638010677
341,105.44968782279727
345,216.14459289454018
348,125.55011379849095
349,40.338683709382444
350,119.59055465791756
352,61.95147340089966
355,15.50286525866243
356,205.46012064349998
358,61.97403847535384
363,127.98730606347503
369,163.30529125817276
371,18.713077192909253
372,138.04248834715412
375,293.4183862106913
380,125.38440548051909
388,39.92786770053739
391,138.59856021437596
392,269.3112819419595
393,312.49569054649106
394,182.2283603434542
396,27.705874810455835
401,30.737743104574296
407,86.53725760205086
409,85.55892324975598
410,114.00397249376019
416,116.9662005775003
418,122.68000445536856
420,157.73407652711683
421,210.88289958385283
422,128.38172925910163
424,292.72318430287385
428,299.2263504579508
429,233.24927326535766
431,171.3821364531063
435,15.222004451306763
439,119.70518142108514
441,15.987206807167858
447,84.94951707723001
449,140.79935724372285
451,142.94828775225963
452,17.567337130953266
454,208.04922950427144
458,233.86133773301037
463,132.44626260227326
467,16.772948731300882
470,245.511547627086
471,166.16487054416766
474,285.4709370525493
478,17.82515743924516
483,113.04415713453702
484,137.33568041333749
485,83.85401952590905
486,128.21579698466527
491,99.03777523880959
494,102.46792299409393
495,256.39668331545045
497,208.2827960470373
499,172.20520984109896
515,114.20048757057924
518,211.34871077800386
521,168.28434087193335
525,153.52250820351145
529,244.88199792751567
532,142.6495370815366
534,86.55645245522204
540,87.74602654231349
544,296.6756948779553
547,171.44241374403856
549,39.97939624104451
563,39.57624234158829
564,152.02835888308576
567,112.76488077912387
572,114.57482466378852
577,133.56614555757278
578,254.80643611670038
585,306.13040986109974
588,139.5679756499032
589,123.72145028387048
590,105.59037683847627
592,17.326930440665475
594,237.1708152993815
596,17.07781529290564
598,305.14292375714683
599,137.2995074200141
605,31.369620832999807
606,125.53064159603676
607,263.59333756818455
608,221.18276720113764
609,63.301111257962795
610,285.763794147818
611,178.53210647960537
614,134.34463647393082
615,211.9384872804814
616,265.0418073825715
617,125.65917666569187
618,248.68411536093882
624,109.97367484419189
629,137.871143350669
631,83.61340816281412
633,78.22981800262751
637,27.497144128723754
638,106.13976762896321
643,61.409050608437546
644,148.38985618609922
645,40.367005231610044
646,202.2509552646893
648,196.8316194506828
650,32.52650862551098
651,182.65726338548714
652,276.0171529607632
656,127.05137381861722
657,17.837189680414134
659,67.86605287577913
660,213.02374517313237
662,102.71066901980178
665,314.99111004792195
675,298.0164530750115
681,157.74802344141085
682,218.2662573317738
685,17.41067277893356
686,202.5478743238638
689,27.5840066248016
696,148.25492668132125
703,152.10593651095576
704,100.3206793153158
705,141.69608843175146
714,221.60033337044152
717,86.75172784574364
718,17.309897622379285
720,84.88176386569377
721,252.36695838428366
723,217.34496819770465
726,175.17867423120222
728,128.23973767973004
730,177.5679342837551
731,27.64653283721169
734,316.28911779743237
737,82.69874756014036
738,18.79804356382134
745,169.96170750106154
746,27.710559426106578
749,225.50670031108044
752,27.56599366525924
753,170.4534191154971
758,228.41066198258486
765,17.62197623363111
766,242.2772475462836
768,82.85999332032847
769,192.21438480282998
774,127.0802288889891
775,108.37150316162945
781,61.413209858381435
784,294.98711748576886
794,18.677186087450792
795,282.51109583723303
796,84.44461862745042
802,170.79595198834912
803,188.2560214690308
805,40.204380828982046
806,288.33532517069847
807,104.46800384059719
809,17.27891836978759
810,167.55269599384388
812,176.2417062294976
814,104.61607786663714
818,259.18257977323066
819,150.91813168907117
825,66.48181900417848
836,112.20248375763514
839,120.806285198033
847,276.1032175617645
848,171.15991159979103
851,121.44137686695501
852,143.13790579948903
853,29.43178742292738
857,162.59275028770375
858,39.60687511595771
859,240.92808591622196
861,29.667131329892896
867,108.50578622071492
870,235.6388651686129
871,234.60088710245452
872,202.46947059347542
874,312.1398523715012
881,207.60525221363443
886,143.2771698929452
890,62.72013773318233
895,168.420395504489
899,83.30542978404206
900,280.3276299357316
901,261.01280554279316
902,224.17073771430066
903,32.64224781290108
913,265.1617042786722
918,195.09336560109736
923,149.61603462462043
924,40.310950758675574
926,27.668635614989462
927,18.53413146982045
930,242.162655039333
934,39.89653083076087
937,140.74114828637218
939,149.77319452932883
941,88.17248506685168
942,314.24658074789716
946,277.3344096876926
950,100.02817385777098
953,87.81944840451605
959,85.61901044368844
961,27.522737018868323
962,84.41755537360075
964,48.104268859389265
969,191.8556712523287
971,139.29131152715607
976,32.359048759267395
978,232.99974999900414
980,258.8907102220976
981,134.57706128968906
990,309.95819693836575
993,18.040314553926702
996,18.72378886170176
998,294.49066949463617
999,185.07780826314317
1006,117.38344522607662
1008,16.855838126801334
1013,31.738920994175817
1015,99.88594055854858
1016,120.47124254721446
1022,287.35690760566547
1026,246.44109972987198
1028,238.53311995541748
1031,54.40177133711114
1034,61.51320985838144
1037,183.32533485132254
1040,63.033554813938416
1042,18.71201353738466
1046,18.593909608374315
1048,103.23274179335037
1049,109.0819244690219
1050,63.301111257962795
1051,192.72094529148364
1052,265.4436067922045
1055,171.57024664134207
1060,151.32970301297632
1064,27.87817931464881
1066,63.620359990808694
1071,101.50808720027652
1073,17.291109017102166
1089,200.03487893420433
1091,109.10459710550087
1092,79.48836124033485
1093,225.58609587955948
1096,288.91400675748736
1097,215.37287011601623
1098,18.248835303714962
1099,38.996745998951724
1102,174.52128088526348
1107,85.73384473079795
1109,32.632469087760626
1111,116.98562943452293
1112,117.19474156389856
1114,300.09053676608715
1116,283.73903583072394
1117,120.91183646173178
1118,65.6528646026293
1122,131.45095674512388
1124,174.6114764862024
1127,112.38801639815824
1133,234.1780783358346
1134,39.29301259125722
1135,149.41426558908952
1139,283.95887740393886
1143,62.356840731027425
1150,106.14223039317586
1151,116.10656741069417
1153,281.44816515977726
1155,27.826881270613473
1162,27.918942300062145
1163,206.3382657256312
1166,23.017100420002233
1171,83.73469868788911
1172,17.514536484222813
1173,263.75118436128776
1174,78.10660551302013
1177,121.73085764591356
1178,179.30370067904505
1184,171.38491696995047
1185,116.96740108625752
1186,109.50092163219257
1187,174.8065615893158
1188,285.05285974238944
1191,153.1599569135931
1207,124.32798094886009
1213,40.3142915525197
1215,132.87824059539102
1223,176.7510693488495
1227,118.30045628299614
1236,62.07257040422846
1237,62.29397997932911
1238,19.13369817638072
1241,27.190293312186995
1248,18.820063665242046
1250,30.81864785135597
1251,157.96220159302442
1253,104.90616526011712
1255,100.73825973168185
1257,180.66164732754976
1261,107.14351732142377
1262,310.23679123086697
1265,131.0858377318896
1273,179.0723225734303
1277,269.24197476489246
1278,115.9996519589884
1280,104.10448309361799
1284,253.9496535582416
1285,303.46498036134767
1288,32.461345878333695
1295,117.49726738616157
1297,314.8127000101205
1299,267.4597704726637
1304,157.60782161667473
1308,40.59866024735733
1310,98.21029374230226
1311,115.56612017782153
1314,89.3227515770154
1315,109.98193302687673
1318,37.795207653819794
1320,305.29232066093067
1321,286.2873719409288
1322,242.88545066987285
1330,119.06231403552275
1333,161.90362591077718
1334,226.4666244198354
1341,140.2926891943261
1344,142.6417868605387
1351,235.9974240321041
1354,102.12681694882727
1356,62.58706127107834
1363,120.3336986643964
1365,234.1893370114418
1369,126.47195676391628
1373,105.10180680617982
1375,112.8336237341093
1377,83.7187130183756
1379,138.06625942960557
1380,276.07273366024816
1381,101.18451916084652
1384,186.68612986142773
1390,181.14733047917835
1393,229.1615493646203
1395,62.35943982667593
1399,305.9586975650732
1400,98.39398075383912
1401,165.72685030828913
1404,183.32258526482983
1408,17.684574092076467
1409,28.009240737524088
1413,243.51508363709345
1416,282.404624435551
1418,104.43430523885806
1423,87.46576747616115
1424,27.68198433453149
1425,17.07145527367109
1433,229.97908044422064
1434,153.35259384017806
1436,309.633069509037
1442,263.64933986326264
1444,84.32223271789391
1445,130.87465986418636
1452,212.31018312144732
1455,160.02201562938518
1462,63.55813764282649
1467,63.8449671386971
1472,41.29428331995664
1475,176.5320337437018
1493,114.70289134052268
1501,226.06846587611759
1503,285.5271074239259
1504,244.0975691195192
1505,17.252025011081667
1511,217.59746366499218
1512,62.357973554366964
1513,109.79229924632203
1514,32.896940916174465
1528,223.73102627734954
1533,246.79666790879892
1534,27.901453411173257
1536,159.69663924065466
1537,82.97373797212161
1539,236.3586269561996
1550,245.30910887971308
1552,208.8733811803286
1554,230.3649161906616
1555,306.72711488164396
1556,99.22826490109234
1559,29.47634159148716
1563,239.36607348392738
1566,145.06618426701064
1567,174.59736542373795
1568,27.687013899128967
1571,223.4693762439701
1572,18.870761317939778
1574,61.82059045768586
1577,18.148578813248843
1583,71.94622337038574
1585,28.6451878305625
1586,226.42742340453935
1587,197.85770337881195
1596,145.65391200331146
1602,29.225338545892978
1604,70.94187749010808
1605,36.46570571278321
1610,293.07936979822676
1611,97.97872751878867
1616,30.47822321627927
1617,100.34735008446971
1618,17.34587236651593
1622,41.115879706726
1623,39.2337895699756
1628,296.68536232545
1631,17.290746457056827
1632,194.32258461928728
1633,255.98141029220864
1634,291.70819145413975
1636,223.89139917426883
1637,102.29394931273356
1643,158.0010061787556
1644,105.97147794497938
1646,92.60120816490745
1648,206.3444576849654
1651,40.22952543722665
1656,18.18283381684401
1658,156.48811806015203
1659,18.257071328259116
1665,169.35071860353455
1666,145.0852338462934
1670,32.84985147472764
1674,161.571265926691
1679,202.72528823575917
1680,232.55058099095325
1683,313.40200390648425
1686,27.392844034337422
1691,101.46480417638345
1693,39.18939785435
1696,32.40199128834693
1697,102.29614008723806
1703,82.5244217102988
1706,27.692400921772446
1709,154.93896529953156
1710,83.31185308759433
1712,191.02134811246287
1713,124.40354667628644
1718,308.7425186133513
1719,185.64284535359272
1722,283.4393089385432
1723,134.94247773313822
1724,285.1105018724629
1728,59.30910746072546
1730,32.670319870124295
1732,28.495543973258453
1737,38.14955828669228
1745,83.02594195050416
1747,17.074988415861117
1748,17.914761552803206
1755,110.76451384854217
1759,18.123238186520496
1761,274.6631855336005
1764,227.41192865872344
1765,146.12262198447473
1766,83.98775867900859
1768,86.83355199949425
1770,28.04935561494073
1771,155.11347339875212
1774,99.90854300614976
1785,129.43418840917008
1788,198.08368362418489
1792,17.464758749944675
1794,243.32447142042778
1797,120.8771060349908
1798,14.344372656944492
1799,254.53750493680954
1802,104.77612299571514
1806,40.0118280108853
1808,85.66280236377791
1810,243.19070854010462
1818,94.39733980823753
1819,318.66992718368454
1820,293.00496964904187
1822,235.55179326756283
1826,231.42316884148792
1827,183.43885720939411
1835,19.790977711276525
1841,117.77759124428783
1842,154.32195918683328
1843,18.986294731003277
1846,40.12403299958991
1849,110.99414257247012
1850,192.0137946814307
1851,177.0515590282423
1857,62.43351758845663
1858,185.59297628261277
1860,99.16745662881691
1861,268.9303229502218
1864,107.76811351320018
1869,293.15367921142496
1871,63.55813764282649
1872,27.940333771947483
1875,18.149505951731022
1878,222.87572733305578
1879,260.8619233423019
1885,84.79434581213464
1888,110.82806769179287
1889,27.127303330772424
1890,97.78942854490806
1896,143.83217953788227
1897,162.75368682972683
1898,117.62369498927107
1900,86.66017135541429
1905,31.040559501761184
1908,109.58871665453142
1909,106.39199622488267
1913,63.8588017226944
1918,106.02946070069763
1922,301.0408970714929
1923,125.52178309763795
1925,271.49782938161127
1926,144.38120823397043
1927,285.0162647735696
1930,227.29787632063605
1935,63.20636389740213
1939,120.57684733861949
1942,100.44059924354099
1943,238.11754742462762
1948,245.51270819741356
1949,268.6700909958813
1951,106.43966098597448
1953,118.91771028284121
1959,126.306143465857
1963,18.734979295478503
1967,144.27845015118163
1973,270.23497415444245
1975,27.64865018534734
1976,85.65006226947473
1990,119.36388119057382
1993,119.66847890736264
1997,170.29547803911908
1999,123.64187469313468
2001,286.9455529743262
2004,83.02594195050416
2010,104.48791483890638
2013,132.91222809959527
2017,294.23784160266734
2021,115.31470986077802
2023,155.64767796131474
2026,152.7919733561738
2037,28.992249887096946
2039,179.9434646180238
2041,17.745066534429945
2046,27.85364502315698
2050,17.93321435489103
2060,225.9332006626052
2067,104.12486027670157
2069,155.35020038360932
2072,273.86326538766485
2074,128.21843117673987
2079,126.474955219241
2083,27.156188756590435
2085,179.7776434849025
2087,17.053574794847
2093,145.3616113976638
2094,28.609659692034363
2097,29.981681790295177
2103,97.83216235535741
2104,62.355304146343194
2107,178.90453158149506
2108,21.4355880864027
2110,67.52676752828523
2115,182.53741760311115
2117,31.236814140382137
2125,289.16903969494444
2127,256.5550995453827
2133,17.43301405821413
2134,318.96873488148736
2135,119.17969572659126
2141,249.41861326079805
2143,39.36314897658738
2145,84.0208586790086
2146,28.097907728579127
2147,278.8433787835217
2148,62.68931953659931
2149,63.60962345909646
2165,114.84953479606096
2166,168.50964384586908
2177,182.412380114795
